# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 1501, Execution time: 584.465277 s, Slave processes: 6
# X Y
0 -65.000000
1 38.288542
2 -29.901650
3 -23.468766
4 -22.551985
5 -23.443744
6 -23.064254
7 -23.156489
8 -23.144159
9 -23.142279
10 -23.144055
11 -23.143410
12 -23.143558
13 -23.143542
14 -23.143538
15 -23.143541
16 -23.143540
17 -23.143540
18 -23.143540
19 -23.143540
20 -23.143540
21 -23.143540
22 -23.143540
23 -23.143540
24 -23.143540
25 -23.143540
26 -23.143540
27 -23.143540
28 -23.143540
29 -23.143540
30 -23.143540
31 -23.143540
32 -23.143540
33 -23.143540
34 -23.143540
35 -23.143540
36 -23.143540
37 -23.143540
38 -23.143540
39 -23.143540
40 -23.143540
41 -23.143540
42 -23.143540
43 -23.143540
44 -23.143540
45 -23.143540
46 -23.143540
47 -23.143540
48 -23.143540
49 -23.143540
50 -23.143540
51 -23.143540
52 -23.143540
53 -23.143540
54 -23.143540
55 -23.143540
56 -23.143540
57 -23.143540
58 -23.143540
59 -23.143540
60 -23.143540
61 -23.143540
62 -23.143540
63 -23.143540
64 -23.143540
65 -23.143540
66 -23.143540
67 -23.143540
68 -23.143540
69 -23.143540
70 -23.143540
71 -23.143540
72 -23.143540
73 -23.143540
74 -23.143540
75 -23.143540
76 -23.143540
77 -23.143540
78 -23.143540
79 -23.143540
80 -23.143540
81 -23.143540
82 -23.143540
83 -23.143540
84 -23.143540
85 -23.143540
86 -23.143540
87 -23.143540
88 -23.143540
89 -23.143540
90 -23.143540
91 -23.143540
92 -23.143540
93 -23.143540
94 -23.143540
95 -23.143540
96 -23.143540
97 -23.143540
98 -23.143540
99 -23.143540
