# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 15, Execution time: 7.718780 s, Slave processes: 5
# X Y
0 -65.000000
1 -57.983646
2 47.177313
3 -81.723064
4 -79.085014
5 -71.836684
6 -64.767846
7 -57.735570
8 46.685348
9 -81.711489
10 -78.832318
11 -71.591703
12 -64.534389
13 -57.471713
14 44.518018
15 -82.090173
16 -78.594828
17 -71.349279
18 -64.302185
19 -57.201815
20 41.374701
21 -82.376521
22 -78.356379
23 -71.107228
24 -64.070247
25 -56.925163
26 37.335378
27 -82.579256
28 -78.116733
29 -70.865515
30 -63.838543
31 -56.640687
32 32.484506
33 -82.714318
34 -77.876060
35 -70.624163
36 -63.607065
37 -56.347104
38 26.956496
39 -82.794133
40 -77.634514
41 -70.383187
42 -63.375794
43 -56.042870
44 20.922947
45 -82.828362
46 -77.392239
47 -70.142603
48 -63.144710
49 -55.726117
50 14.571160
51 -82.824594
52 -77.149358
53 -69.902424
54 -62.913784
55 -55.394569
56 8.083710
57 -82.788874
58 -76.905994
59 -69.662667
60 -62.682988
61 -55.045432
62 1.622172
63 -82.726048
64 -76.662235
65 -69.423331
66 -62.452273
67 -54.675192
68 -4.685715
69 -82.640070
70 -76.418169
71 -69.184420
72 -62.221588
73 -54.279416
74 -10.753793
75 -82.534200
76 -76.173883
77 -68.945945
78 -61.990882
79 -53.852424
80 -16.534419
81 -82.411126
82 -75.929435
83 -68.707898
84 -61.760082
85 -53.386745
86 -21.996321
87 -82.273115
88 -75.684882
89 -68.470276
90 -61.529106
91 -52.872396
92 -27.121587
93 -82.122059
94 -75.440258
95 -68.233056
96 -61.297847
97 -52.295652
98 -31.985608
99 -81.959578
