# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 1000, Dendrites: 6, Execution time: 266.767725 s, Slave processes: 6
# X Y
0 -65.000000
1 -64.972889
2 -64.951289
3 -64.932657
4 -64.916144
5 -64.901135
6 -64.886881
7 -64.872412
8 -64.856656
9 -64.838605
10 -64.817443
11 -64.792594
12 -64.763737
13 -64.730769
14 -64.693771
15 -64.652957
16 -64.608638
17 -64.561184
18 -64.510995
19 -64.458485
20 -64.404058
21 -64.348104
22 -64.290989
23 -64.233049
24 -64.174589
25 -64.115884
26 -64.057176
27 -63.998680
28 -63.940581
29 -63.883036
30 -63.826182
31 -63.770132
32 -63.714980
33 -63.660801
34 -63.607658
35 -63.555596
36 -63.504652
37 -63.454849
38 -63.406204
39 -63.358725
40 -63.312412
41 -63.267262
42 -63.223264
43 -63.180406
44 -63.138670
45 -63.098037
46 -63.058485
47 -63.019991
48 -62.982529
49 -62.946074
50 -62.910599
51 -62.876076
52 -62.842478
53 -62.809777
54 -62.777945
55 -62.746955
56 -62.716780
57 -62.687392
58 -62.658766
59 -62.630876
60 -62.603695
61 -62.577200
62 -62.551366
63 -62.526170
64 -62.501588
65 -62.477599
66 -62.454181
67 -62.431314
68 -62.408976
69 -62.387148
70 -62.365812
71 -62.344949
72 -62.324542
73 -62.304572
74 -62.285024
75 -62.265882
76 -62.247131
77 -62.228754
78 -62.210739
79 -62.193070
80 -62.175735
81 -62.158721
82 -62.142015
83 -62.125606
84 -62.109480
85 -62.093628
86 -62.078038
87 -62.062700
88 -62.047603
89 -62.032738
90 -62.018095
91 -62.003664
92 -61.989438
93 -61.975406
94 -61.961561
95 -61.947895
96 -61.934399
97 -61.921066
98 -61.907888
99 -61.894857
