# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 1499, Execution time: 563.076361 s, Slave processes: 6
# X Y
0 -65.000000
1 38.273452
2 -29.940073
3 -23.469178
4 -22.572353
5 -23.460006
6 -23.079851
7 -23.172930
8 -23.160219
9 -23.158443
10 -23.160206
11 -23.159557
12 -23.159708
13 -23.159691
14 -23.159687
15 -23.159690
16 -23.159689
17 -23.159689
18 -23.159689
19 -23.159689
20 -23.159689
21 -23.159689
22 -23.159689
23 -23.159689
24 -23.159689
25 -23.159689
26 -23.159689
27 -23.159689
28 -23.159689
29 -23.159689
30 -23.159689
31 -23.159689
32 -23.159689
33 -23.159689
34 -23.159689
35 -23.159689
36 -23.159689
37 -23.159689
38 -23.159689
39 -23.159689
40 -23.159689
41 -23.159689
42 -23.159689
43 -23.159689
44 -23.159689
45 -23.159689
46 -23.159689
47 -23.159689
48 -23.159689
49 -23.159689
50 -23.159689
51 -23.159689
52 -23.159689
53 -23.159689
54 -23.159689
55 -23.159689
56 -23.159689
57 -23.159689
58 -23.159689
59 -23.159689
60 -23.159689
61 -23.159689
62 -23.159689
63 -23.159689
64 -23.159689
65 -23.159689
66 -23.159689
67 -23.159689
68 -23.159689
69 -23.159689
70 -23.159689
71 -23.159689
72 -23.159689
73 -23.159689
74 -23.159689
75 -23.159689
76 -23.159689
77 -23.159689
78 -23.159689
79 -23.159689
80 -23.159689
81 -23.159689
82 -23.159689
83 -23.159689
84 -23.159689
85 -23.159689
86 -23.159689
87 -23.159689
88 -23.159689
89 -23.159689
90 -23.159689
91 -23.159689
92 -23.159689
93 -23.159689
94 -23.159689
95 -23.159689
96 -23.159689
97 -23.159689
98 -23.159689
99 -23.159689
