# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 150, Execution time: 56.965932 s, Slave processes: 6
# X Y
0 -65.000000
1 24.014158
2 -68.450779
3 -41.386289
4 -57.210024
5 -54.499361
6 -13.293580
7 -62.691596
8 12.845009
9 -65.681089
10 -46.279038
11 -47.891450
12 -56.670322
13 2.915609
14 -64.118938
15 -15.375227
16 -64.333070
17 -49.329816
18 -38.405210
19 -58.816596
20 17.014347
21 -65.234032
22 -34.190104
23 -61.312556
24 -51.936451
25 -27.218767
26 -60.805703
27 23.191518
28 -65.823967
29 -41.960795
30 -55.913465
31 -54.341901
32 -13.251489
33 -62.586016
34 12.925456
35 -65.660717
36 -46.202021
37 -48.075585
38 -56.618923
39 2.562464
40 -64.088156
41 -14.761067
42 -64.378441
43 -49.267393
44 -38.633203
45 -58.769767
46 16.756136
47 -65.214000
48 -33.930209
49 -61.404623
50 -51.880413
51 -27.499642
52 -60.762963
53 23.197701
54 -65.817915
55 -41.839452
56 -56.064022
57 -54.289212
58 -13.594678
59 -62.548659
60 13.398231
61 -65.675001
62 -46.123714
63 -48.273061
64 -56.568933
65 2.205856
66 -64.058010
67 -14.136713
68 -64.423396
69 -49.204768
70 -38.860561
71 -58.722873
72 16.494078
73 -65.193716
74 -33.664752
75 -61.495477
76 -51.824275
77 -27.778991
78 -60.720116
79 23.195674
80 -65.811489
81 -41.716482
82 -56.213282
83 -54.236457
84 -13.936835
85 -62.511159
86 13.859670
87 -65.688732
88 -46.044847
89 -48.469775
90 -56.518877
91 1.848580
92 -64.027675
93 -13.505670
94 -64.467511
95 -49.141922
96 -39.087169
97 -58.675898
98 16.228248
99 -65.173170
