# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 15, Execution time: 8.410974 s, Slave processes: 5
# X Y
0 -65.000000
1 -59.031073
2 -34.159926
3 -72.813449
4 -81.155596
5 -74.863885
6 -68.592769
7 -62.596297
8 -56.153159
9 27.091679
10 -83.032137
11 -78.652294
12 -72.271803
13 -66.117776
14 -60.165944
15 -50.738755
16 -42.237511
17 -82.104078
18 -76.043867
19 -69.727111
20 -63.686892
21 -57.549808
22 47.430726
23 -81.565430
24 -79.805706
25 -73.438490
26 -67.231135
27 -61.272643
28 -53.932059
29 -14.126157
30 -82.843892
31 -77.227734
32 -70.872416
33 -64.782307
34 -58.780038
35 -29.477703
36 -74.471162
37 -80.909977
38 -74.613651
39 -68.354392
40 -62.366274
41 -55.824549
42 20.231671
43 -83.089854
44 -78.406115
45 -72.027650
46 -65.884863
47 -59.929995
48 -49.631627
49 -48.656329
50 -81.913727
51 -75.794987
52 -69.487577
53 -63.457235
54 -57.274268
55 45.381399
56 -82.106452
57 -79.566082
58 -73.192428
59 -66.996232
60 -61.041515
61 -53.424064
62 -20.550869
63 -82.717062
64 -76.978982
65 -70.630788
66 -64.551482
67 -58.530011
68 -7.103323
69 -76.968101
70 -80.683944
71 -74.365978
72 -68.117411
73 -62.136829
74 -55.477037
75 12.901370
76 -83.102634
77 -78.159343
78 -71.783957
79 -65.652366
80 -59.692426
81 -48.181867
82 -55.476818
83 -81.714900
84 -75.546241
85 -69.248493
86 -63.227737
87 -56.990585
88 42.060255
89 -82.493554
90 -79.324673
91 -72.946765
92 -66.761773
93 -60.809711
94 -52.852570
95 -26.536778
96 -82.572764
97 -76.730085
98 -70.389600
99 -64.320954
