# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 100, Dendrites: 15, Execution time: 49.280262 s, Slave processes: 12
# X Y
0 -65.000000
1 -63.022371
2 -59.659677
3 -55.281289
4 31.160876
5 -72.321241
6 -66.326957
7 -62.355145
8 -58.963092
9 -54.627863
10 27.940948
11 -71.699527
12 -65.893950
13 -62.005332
14 -58.608573
15 -53.972830
16 12.452898
17 -71.308649
18 -65.455138
19 -61.680217
20 -58.267495
21 -53.191509
22 -4.635300
23 -70.761238
24 -65.037279
25 -61.358909
26 -57.919059
27 -52.203763
28 -20.088424
29 -70.138363
30 -64.638454
31 -61.039379
32 -57.559907
33 -50.852194
34 -32.968256
35 -69.494880
36 -64.255797
37 -60.720782
38 -57.187093
39 -48.752107
40 -45.120943
41 -68.860712
42 -63.886723
43 -60.402360
44 -56.796896
45 -44.639429
46 -57.538376
47 -68.251294
48 -63.528973
49 -60.083350
50 -56.384423
51 -31.310457
52 -66.031336
53 -67.673585
54 -63.180594
55 -59.762946
56 -55.943058
57 24.635135
58 -69.934526
59 -67.129588
60 -62.839915
61 -59.440269
62 -55.463583
63 42.294558
64 -71.402305
65 -66.618462
66 -62.505500
67 -59.114322
68 -54.932670
69 35.342850
70 -71.739808
71 -66.137821
72 -62.176108
73 -58.783948
74 -54.330153
75 21.367371
76 -71.534334
77 -65.684550
78 -61.850661
79 -58.447771
80 -53.623740
81 4.323894
82 -71.064401
83 -65.255302
84 -61.528205
85 -58.104132
86 -52.757762
87 -12.226573
88 -70.472459
89 -64.846786
90 -61.207880
91 -57.750991
92 -51.626105
93 -26.470120
94 -69.834853
95 -64.455938
96 -60.888888
97 -57.385795
98 -49.995208
99 -38.595174
