# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 100, Dendrites: 33, Execution time: 76.313431 s, Slave processes: 11
# X Y
0 -65.000000
1 -62.013845
2 -57.315991
3 -43.434830
4 -46.969061
5 -61.093267
6 -56.451480
7 -50.085006
8 -25.371862
9 -61.463146
10 -56.826426
11 -51.418785
12 -6.699899
13 -62.007348
14 -57.321760
15 -52.408891
16 13.246802
17 -62.426217
18 -57.837990
19 -53.223971
20 27.992363
21 -62.422116
22 -58.367187
23 -53.929085
24 18.687692
25 -61.371858
26 -58.914552
27 -54.561959
28 -30.201517
29 -57.861120
30 -59.485940
31 -55.146211
32 -43.781178
33 -49.953962
34 -60.084889
35 -55.697751
36 -47.841342
37 -38.740396
38 -60.708832
39 -56.228164
40 -49.920369
41 -25.765682
42 -61.341602
43 -56.746610
44 -51.283662
45 -8.702419
46 -61.938033
47 -57.260961
48 -52.305777
49 11.085154
50 -62.391242
51 -57.778503
52 -53.137791
53 26.952462
54 -62.458462
55 -58.306332
56 -53.853273
57 22.539762
58 -61.578356
59 -58.851360
60 -54.492981
61 -26.622382
62 -58.452411
63 -59.419782
64 -55.081844
65 -43.029630
66 -51.079323
67 -60.015574
68 -55.636451
69 -47.523460
70 -40.080576
71 -60.637145
72 -56.168766
73 -49.731694
74 -27.408931
75 -61.270447
76 -56.688157
77 -51.150306
78 -10.842746
79 -61.874791
80 -57.202600
81 -52.201290
82 8.861689
83 -62.352901
84 -57.719421
85 -53.050280
86 25.698069
87 -62.483603
88 -58.245731
89 -53.776520
90 25.392296
91 -61.757374
92 -58.788475
93 -54.423360
94 -22.223251
95 -58.986180
96 -59.353982
97 -55.017040
98 -42.170714
99 -52.154354
